,Short,Long,Rating
668,Moderate,Left ear bud stops working after 1 month use,2
669,Not good,earpiece get detached,2
670,Expected a better product,disaster😢,2
671,Slightly disappointed,The earphones are not working now... first they worked properly but not now..,2
672,Slightly disappointed,not gud sound...average quality,2
673,Could be way better,"Don't buy, after 1 month head sets are not working at all",2
674,Moderate,after few days it's not working.,2
675,Expected a better product,Right ear bud damaged after three months usage.,2
676,Moderate,Product not working properly not worth for money,2
677,Slightly disappointed,right side speaker is not working within 2 months,2
678,Moderate,NOT COMFORTABLE,2
679,Slightly disappointed,not bad,2
680,Not good,"the product started creating problem after nominal use in 3 months, dont know how to apply for warranty, poor service from boult and flipkart too ...as the customer care no. is always engaged..",2
681,Moderate,Not fit at ear...,2
682,Expected a better product,sound quality is but build quality is bad,2
683,Could be way better,not gud,2
684,Not good,"What a terrible product after 1 month of use right side earphone are not coming sound, so I replace within warranty period with own shipment cost after that within 2 months new product are damage in wire because of worst mfg.so don't buy this product",2
685,Bad quality,"At the first it sounds good, but after some week the sound quality do not perform well, and the wire easily broke from the ear pods",2
686,Not good,Okay !,2
687,Not good,After using of 2 months left one is not working.,2
688,Could be way better,everything is awesome but build quality is very poor... with in 2months it's not working properly...,2
689,Slightly disappointed,bad item,2
690,Bad quality,the bass was good just for the 1st week. the headphones stopped working fine after a month. had to twist the wire a bit to get the sound from both sides. would rather suggest to spend a bit more and get a better earphone!,2
691,Could be way better,Not a genuine product...been just three months left earbud is not working and while connecting it is frequently showing volume option .,2
692,Expected a better product,didn't last even for 3month,2
693,Expected a better product,cable is very thin,2
694,Expected a better product,Not like jbl..,2
695,Slightly disappointed,poor quality.,2
696,Not good,"My friend earphones. Highly base
But my ear phones no base .i want return...",2
697,Bad quality,It's damaged quickly,2
698,Moderate,"I am sorry to write that unfortunately, I am not a happy customer after only about 3 months from getting these earphones delivered to me. The right side earphone has turned faulty and stopped working. I don't know how Flipkart is going to resolve this if they intend to resolve it at all.",2
699,Slightly disappointed,this product is not a robust one.,2
700,Moderate,earphone was delivered by 5 months so Mike problem,2
701,Not good,bad product,2
702,Not good,ear bud is not fit to ear and it's open reapetedly,2
703,Slightly disappointed,awesome sound but build quality is very poor. No service after sales.,2
704,Could be way better,right earpiece stop working within 1 month,2
705,Moderate,My earphones are not loud one side,2
706,Expected a better product,low quality,2
707,Could be way better,Product is value for money. But delivery is not.,2
708,Moderate,good color gets off from the head. sound quality good.,2
709,Expected a better product,not good at all,2
710,Bad quality,Very bad.......,2
711,Moderate,too heavy.. always slips from ear.. avg sound quality... wasted my money on this..one wire broken easily within a month ..not reliable for more than 1/2 months.,2
712,Not good,It has a clear sound but has a bad bass quality ....will hurt your ears if you use it for too long ...,2
713,Slightly disappointed,there is no volume controls as they mentioned in the picture.,2
714,Could be way better,quality is not as shown in picture,2
715,Could be way better,not bad,2
716,Moderate,Not soo Good,2
717,Slightly disappointed,nice product in this cost..,2
718,Bad quality,medium sound quality..bass is ok...but not balancing with the trible part...,2
719,Expected a better product,"Not Same product,",2
720,Expected a better product,"very bad product
speaker is not working after use of 2 mnths",2
721,Moderate,"it's description given to with mic but not work in Mobiles in phone calls,so I am removed headphones from the handset if any calls came means so it's very disappointed to me...",2
722,Bad quality,waste,2
723,Bad quality,not bad,2
724,Slightly disappointed,ok product but I am not amazed.,2
725,Expected a better product,Stopped Working Within A Month !!,2
726,Bad quality,it's good,2
727,Slightly disappointed,good look & product is very good.,2
728,Moderate,No volume button,2
729,Slightly disappointed,bad product,2
730,Expected a better product,Bad sound quality not fit in ear,2
731,Moderate,It's ok not very good,2
732,Expected a better product,not good,2
733,Moderate,not working after 1 month of usage,2
734,Expected a better product,Bad quality,2
735,Expected a better product,I don't liked the sound 😞,2
736,Moderate,worst sound clarity,2
737,Expected a better product,right speaker not working,2
738,Moderate,No volume button,2
739,Slightly disappointed,bad product,2
740,Expected a better product,Bad sound quality not fit in ear,2
741,Moderate,It's ok not very good,2
742,Expected a better product,not good,2
743,Moderate,not working after 1 month of usage,2
744,Expected a better product,Bad quality,2
745,Expected a better product,I don't liked the sound 😞,2
746,Moderate,worst sound clarity,2
747,Expected a better product,right speaker not working,2
748,Could be way better,worst sound quality,2
749,Slightly disappointed,average,2
750,Bad quality,poor poor.... build quality of wire also bass is so less don't buy this earphone bcoz in this price more better earphones are available in market I got best ubon earphone in 230 from market,2
751,Not good,good sound quality bt it's pain in ear,2
752,Not good,sound not good,2
753,Could be way better,Damage,2
754,Moderate,Low quality material. Build quality is also not good. Paint is coming off.,2
755,Expected a better product,This headphone is very bad,2
756,Not good,Didn't last for even a month though it's good in sound quality but not at all durable.,2
757,Expected a better product,"Good Sound Quality and good looks too but not durable, left headphone stopped working within just 3 month of use and warranty claim is pathetic as no service centre in Mumbai and they told to dispatch the product via courier to there's Delhi office and they will check and do the needful as needed.
but have no time to dispatch so looking for another brand definately next one will be not from Boult Brand.",2
758,Slightly disappointed,improve ur sound with bass,2
759,Bad quality,"Used it for a month and it stopped working
The sound is good but don't get fooled by the sound the built quality is so cheap that is suddenly stop working and you will regret for buying it",2
760,Could be way better,don't buy this product. customer care not support u when u call about problem .I request to all please don't buy,2
761,Bad quality,ok,2
762,Could be way better,"Although it sounds great for the price, the quality has me worried that it'll break anytime soon. All in all a good product but doesn't seem that sturdy.

Update: It had barely been 7 months using these headsets when one of the earpieces stopped working and soon after, the cord frayed and the earpiece broke.",2
763,Could be way better,good audio quality.....but the cord is of poor quality.....broke within couple of months usage,2
764,Bad quality,"after 1month of usage sound coming from left earphone dropped significantly even at maxed audio and difference between left vs right earphone is not odd, shoddy product.",2
765,Expected a better product,Left earbud's bass is gone within 2 months. Sound is reduced as well of that earbud. I'm regretting this purchase.,2
766,Not good,bass quality was very bad,2
767,Expected a better product,after few days the speaker has stopped working.. and i dnt find any place to claim my warantty . dont buy this.. waste of money. bettr go for the original bolt brand rather than this one,2
768,Bad quality,mice not work properly. sound quality is average.noise cancellation zero.,2
769,Expected a better product,good product. but not comfortable. ears getting pain while use it for long time.,2
770,Expected a better product,Weaste product 80rs price ok,2
771,Not good,Not as much as good given in all review,2
772,Moderate,weight,2
773,Not good,wiring problem,2
774,Moderate,average product only......,2
775,Expected a better product,"Sound and bass at peak... but after using for 4 months, one side of the earphone is not working specifically the mic side...",2
776,Expected a better product,fitting issues in ear and not any special specification..simply good,2
777,Could be way better,nice and handy product,2
778,Expected a better product,very bad.... Sound quality not better and product is too,2
779,Could be way better,nice product and nice person ine deliver boy,2
780,Expected a better product,If you are using standard headphones before it pls don't buy,2
781,Could be way better,average....,2
782,Could be way better,"Its average headphone, don't dreams more",2
783,Could be way better,pathetic headphone. although you can't expect anything awesome but it's not giving decent sound. Hate it.,2
784,Not good,Stop fooling customers where in in line control for volume,2
785,Slightly disappointed,worrest flifcart delicate wires,2
786,Moderate,it's damage in 2 month very bad,2
787,Moderate,Ear fit uncomfortable,2
788,Not good,one side Not working after 3 months......,2
789,Moderate,I bought according to comment but trust me its bass is not good its normal bass,2
790,Bad quality,"I would give 2 star
After one month it's not working
You can't get good product in less price
I don't recommend them who believes in ''high quality in less price''",2
791,Not good,Not worth for 400 rs,2
792,Slightly disappointed,pretty disappointed with the reality and the way it is described in the specs anout extraa bass,2
793,Could be way better,after one month stop working,2
794,Slightly disappointed,In a month the right ear bud got silent.,2
795,Slightly disappointed,"Just used it for exactly one month, and the right side stopped working",2
796,Slightly disappointed,Bass is unsatisfactory,2
797,Not good,no bass..waste of money,2
798,Moderate,not worth for money,2
799,Bad quality,Not working properly. Issues with jack pin,2
800,Not good,"Got an damaged product colour of the buds and 3.5mm jack got faded.
worst product from the flipkart",2
801,Slightly disappointed,Very bad product jack point week and one side earphone not working in 2 months,2
802,Could be way better,"Not that bad for price range.
BUT one problem is the right side seems to stop working after 5days.
I've read a dozens of reviews that face the same problem as I do.
Maybe we got the same faulty batch.
so finger crossed 🤞",2
803,Bad quality,only sound is loud... its irritating...poor bass,2
804,Moderate,not satisfied,2
805,Slightly disappointed,very poor quality.... waste of money,2
806,Not good,it got broke frm bottom within 2 month of use,2
807,Not good,not good... west off mny,2
808,Bad quality,not good,2
809,Moderate,sounds quality is not good,2
810,Bad quality,sound quality is good but it's stop working after a month..,2
811,Could be way better,sound quality is aarage,2
812,Moderate,Average product,2
813,Moderate,ordinary sound,2
814,Could be way better,"good sound quality,bass but volume don't have any volume controller. And build up quality is not good,in this price range xiomi,boat gives better headphone overall.",2
815,Could be way better,Don't buy this earphone....one side of this cann't work after 1 month.waste of money.I am so upset....,2
816,Slightly disappointed,I gets pain in ears due to plastic on sides,2
817,Moderate,Sound quality i m not likeing it...,2
818,Bad quality,the black paint over the ear probe has came out the very next day ..... very low quality paint used ..... but definitely sound is above average compared to the price range,2
819,Moderate,mic was not working n one headphone only working,2
820,Slightly disappointed,poor bass quality,2
821,Expected a better product,not so good..,2
822,Could be way better,"Loved this product! Good Bass and Clear Sounds.
Ordered at 11:30pm and Received by 9:30am (Within 10 hours)
Thanks to Flipkart!

Updated Review - Stopped working within 3 months. Build quality is below average.",2
823,Not good,Pathtic product,2
824,Moderate,not good,2
825,Slightly disappointed,stopped working after 3 months of usage. Don't consider it...go for something else....waste of money and time.,2
826,Could be way better,Nice product,2
827,Expected a better product,wires are most weak,2
828,Moderate,Average performance,2
829,Slightly disappointed,"sound quality is like local China set,bass not good to music lovers..overall cost is high ..",2
830,Not good,right side sound is very low so sound is not sweetable. very bad product provided,2
831,Moderate,colour of this earphones fades,2
832,Not good,Volume button is not available & call button is very hard,2
833,Moderate,Average Sound quality,2
834,Could be way better,Left side speaker is not working after four months,2
835,Bad quality,go for boat instead,2
836,Could be way better,Not I expected not good sound quality,2
837,Slightly disappointed,it's very bad product and service was very poor not satisfied by product,2
838,Expected a better product,Not value for money.volume up/down button also not available,2
839,Expected a better product,worth for money,2
840,Bad quality,design good. but becoming color damaged. one speaker not working within 3months. Don't buy. so bad. warranty policy is worst. u have to courier it which cost same as new. so don't buy it. go for another brand. I'm regretting now.,2
841,Expected a better product,pain in the ears,2
842,Good,Okay Product but it blocks the ears which is a bit uncomfortable,2
843,Expected a better product,the head was broken,2
844,Bad quality,Awesome 👍,2
845,Not good,Mic is not working properly,2
846,Could be way better,"air buts design not good its not closing ear correctly, sound and bass also not good overall product not well",2
847,Average product,"Bass seems little below normal. Dont know why everybody is so pleased with these and rating it so high to mislead the new buyers.
My previous non-branded earphones had better bass than these.
No volume control button as shown in model picture.",2
848,Moderate,Right side stopped working after 3 months.Very disappointed.,2
849,Could be way better,left portion not so good... overall average,2
850,Slightly disappointed,not good,2
851,Not good,Quality is modarate,2
852,Moderate,Poor product,2
853,Moderate,good product at this price range with excellent bass,2
854,Expected a better product,Worst headset... You will get ear pain for sure when u use this...sound quality is also not that good. Its average and it lasted only for 23 days...,2
855,Bad quality,Not as expected... Normal sound quality,2
856,Could be way better,Good quality volume is high sound is coming out side..always nice and design also not comfortably,2
857,Careful!!!,"Clarity, bass, vocals was good. But just after a month, one earbud stopped working.",2
858,Terrible product,not good,2
859,Terrible product,ok,2
860,Moderate,"When it reached it looks like ordinary , no finished work on body like cheap mixer grinder.
After it use , there was smell comes like plastic burning. But not noticeable.
When I used it's small jar which use for spices masalas . Hot air comes from jar after mixter and jar was so hot .
Please don't go for it .",2
861,Not good,Very much excited when I ordered the product. However when I received the quality of Jars are worst specially the lids are not transparent because it is made of white colour plastic flexible not properly fit to the jar. Totally not t satisfied with product quality and the noise is also very high,2
862,Could be way better,Sound problem,2
863,Expected a better product,Damage,2
864,Moderate,"Delivery,packing,outlook of mixer is good,recieved just now..........",2
865,Expected a better product,"Jar top is not sutable..leaking
Noisy...",2
866,Could be way better,"Jar caps are not good they don't get fit and comes out everytime when use. What is the use of grinder if the caps of jars are not getting properly fit , other than this the machine it's self has some component which is loose or broken from first day we can clearly here the sound when we move the mixer",2
867,Bad quality,Plz send me this company customer cear no bcoz this is a very west product i give this mixer in gift but when she is open & start the mixir after 2 round its creat some noice & after that its totaly damaged in side.,2
868,Terrible product,not good,2
869,Terrible product,ok,2
870,Moderate,"When it reached it looks like ordinary , no finished work on body like cheap mixer grinder.
After it use , there was smell comes like plastic burning. But not noticeable.
When I used it's small jar which use for spices masalas . Hot air comes from jar after mixter and jar was so hot .
Please don't go for it .",2
871,Not good,Very much excited when I ordered the product. However when I received the quality of Jars are worst specially the lids are not transparent because it is made of white colour plastic flexible not properly fit to the jar. Totally not t satisfied with product quality and the noise is also very high,2
872,Could be way better,Sound problem,2
873,Expected a better product,Damage,2
874,Moderate,"Delivery,packing,outlook of mixer is good,recieved just now..........",2
875,Expected a better product,"Jar top is not sutable..leaking
Noisy...",2
876,Could be way better,"Jar caps are not good they don't get fit and comes out everytime when use. What is the use of grinder if the caps of jars are not getting properly fit , other than this the machine it's self has some component which is loose or broken from first day we can clearly here the sound when we move the mixer",2
877,Bad quality,Plz send me this company customer cear no bcoz this is a very west product i give this mixer in gift but when she is open & start the mixir after 2 round its creat some noice & after that its totaly damaged in side.,2
878,Could be way better,"Mixer Jars are not going to placed properly. Jar top cover not fitted.

Not recommended",2
879,Could be way better,"This mixer motor , armature winding copper and field winding aluminium so quality low, because main parts of mixer is motor pls donot buy it's model",2
880,Bad quality,So bad,2
881,Expected a better product,The grinding sound is coming high,2
882,Moderate,Bad product,2
883,Moderate,"It,s not working,and.there is no user manual and warranty card.",2
884,Could be way better,Mixer grinder quality was very poor.waste of money wire also bad quality,2
885,Not good,"Bad, Motor Stopped",2
886,Expected a better product,Very bad quality full noisy,2
887,Moderate,Received damaged product....item need to be packed with thermocol sheets......very disappointed.....waiting for replacement...lets see,2
888,Bad quality,"Very worst production this one not Butterfly Production - Malpractice Produced
Very worst very worst
How I'm purchase Flipcard next time
This one my last purchase ur side",2
889,Could be way better,The blades of the Jar are very blunt. Also the mixer started to eject smoke..so returned the item to Flipkart.,2
890,Expected a better product,After 4 months it's not working,2
891,Expected a better product,Over heated,2
892,Bad quality,It was stopped to work within 30days ....,2
893,Not good,All the Jars have the same blade. The blades should be different for wet and dry grinding. The quality of the Jars is also very light.,2
894,Bad quality,Received a defective Product,2
895,Moderate,Blade of jar is not far enough to grind the things. Need to replace the blade.,2
896,Not good,Quickly going to heat ..and bottom button coming out.... little bit extra also that button come out,2
897,Slightly disappointed,So bad product waste of money do not purchase from flip card not getting good response from flip card service centre,2
898,Slightly disappointed,Jar low coletty,2
899,Moderate,"Don't buy this product. We have got 3 jars but all three jars are same blade. They will grind properly.

We are unable to grind the coconut,

Totally unhappy with this product.",2
900,Bad quality,Waste of money,2
901,Could be way better,Burning smell coming from inside,2
902,Slightly disappointed,Not bad,2
903,Moderate,After 1month jars will broken automatically low quality product worst for money,2
904,Moderate,"Quality not as expected, so also the design. Jars little bit in damaged condition. Overall not satisfied with the product.",2
905,Bad quality,Very bad,2
906,Bad quality,It's blade is not good,2
907,Moderate,All the jars have same blade. Quality is poor.,2
908,Bad quality,03 Jars low Quality and small sizes,2
909,Slightly disappointed,"Small jar damage piece rec'd. Other jars ok
So money waste.",2
910,Moderate,Over heat,2
911,Could be way better,2 jars not having rubber. Size is small. Ok for the cost,2
912,Could be way better,Average but it's jar is damage,2
913,Expected a better product,The product is not good for long time use. It got damaged after three months of use.,2
914,Bad quality,Chatni Machine is Not working properly,2
915,Bad quality,Jars no quality,2
916,Moderate,A quality is very bad. no by this product money waste,2
917,Expected a better product,Just ok,2
918,Slightly disappointed,"Very bad product
Don't buy anybody",2
919,Expected a better product,No value of product,2
920,Slightly disappointed,note good,2
921,Slightly disappointed,Value for money but not efficient,2
922,Slightly disappointed,Quality poor product,2
923,Could be way better,All jars are worst quality,2
924,Moderate,Such a bad product even the blades are not working properly,2
925,Expected a better product,Nabe is poor quality,2
926,Slightly disappointed,6 month only.,2
927,Moderate,3 jar is damage,2
928,Could be way better,Bad produced 🤮🤮🤮,2
929,Bad quality,Not good,2
930,Expected a better product,The total bill 1599 bit ekart charged me 1688 not fair,2
931,Not good,It’s vibrating always,2
932,Not good,Use less product,2
933,Slightly disappointed,It's not working properly after using 3day,2
934,Could be way better,Very fast damage product,2
935,Slightly disappointed,Not up to the mark of butterfly brand. Blade of small jar is touching bottom intermittently. The handle of big jar is shaking after use of 2 days.,2
936,Moderate,Very louder while grinding very fine things. Capacity of motor is not as much as expected,2
937,Slightly disappointed,Colour is not as expected,2
938,Bad quality,Very bad,2
939,Could be way better,Bad quality west product,2
940,Could be way better,Waste of money,2
941,Slightly disappointed,"During usage Mixer grinder had sparks & stopped working. Waiting for lockdown to complete & get it repaired. Ours is small family & usage is very minimal. It's disappointing, quality & durability of Butterfly brand.",2
942,Not good,Blade wanna not sharpen,2
943,Could be way better,"Not actual from your image
Actually it is very dull material
But you showed on preview glossy material finish
I am seeing first impression, I think it very high quality material quality ex ABS something
But actually I very very disappointed",2
944,Moderate,"Smallest jar lid doesn't close properly, the blade gets loosen after every grind. Intiating a return",2
945,Not good,Motor was not working and the lids were improper.,2
946,Not good,one of the worst product,2
947,Slightly disappointed,Grinding with too much sound,2
948,Expected a better product,"Bad products for ever
Lost of money
Damage products Arrived",2
949,Expected a better product,"Lid is not good
Lid is opening when using the jar",2
950,Moderate,Grinder coupler is of very cheap quality. Got damaged in 7 days of use and now can’t do exchange or return as policy time got over.,2
951,Expected a better product,Pluge is not good,2
952,Expected a better product,"It's generate lot of sound.
And it's generate bad smell also",2
953,Bad quality,"Very low quality, first I didn't receive one lid of the small jar then I have placed replacement order. Received product which is in low quality it doesn't seems to be the original butterfly mixer. Very disappointed and dissatisfied. Again I can't replace the product received at the second time coz of lockdown.",2
954,Not good,No good damage,2
955,Could be way better,1 Jar not working properly,2
956,Expected a better product,Very poor grinding and vibrate heavy and sound is very high....very poor,2
957,Slightly disappointed,Very bad,2
958,Could be way better,Don't buy this type products in on line,2
959,Moderate,While grinding it automatically gets stop in between. Had a Very bad experience with this. Didn't expected such a poor performance from a brand like butterfly,2
960,Slightly disappointed,Not much expected.. durability of mixie is very less low quality plastic body,2
961,Moderate,Quality is not good,2
962,Not good,Not good quality,2
963,Slightly disappointed,Item quality not good,2
964,Not good,This project very problem,2
965,Bad quality,Okok,2
966,Not good,Very bad its bottom part is broking,2
967,Expected a better product,It's not working,2
968,Could be way better,Not working properly,2
969,Not good,I am not happy product,2
970,Not good,Wery bad product,2
971,Could be way better,Bad quality,2
972,Slightly disappointed,Waste of money 💰😒,2
973,Not good,Ok,2
974,Expected a better product,Very much shaking,2
975,Slightly disappointed,Very very bad product .,2
976,Bad quality,Ok it's not soooo gud.... Only 2 blades in jar....,2
977,Could be way better,Not working properly,2
978,Not good,I am not happy product,2
979,Not good,Wery bad product,2
980,Could be way better,Bad quality,2
981,Slightly disappointed,Waste of money 💰😒,2
982,Not good,Ok,2
983,Expected a better product,Very much shaking,2
984,Slightly disappointed,Very very bad product .,2
985,Bad quality,Ok it's not soooo gud.... Only 2 blades in jar....,2
986,Moderate,"The armature got burnt within a month, not expected such low quality from butterfly.",2
987,Moderate,Mixer replaced because the *motor is not working,2
988,Slightly disappointed,The product no quality,2
989,Could be way better,Very bad product.look is beautifull,2
990,Could be way better,Got damaged product,2
991,Slightly disappointed,Not God as expected,2
992,Not good,It is very small and jars also small looking nice but very small in size.,2
993,Could be way better,Controls are not working properly,2
994,Moderate,Bad,2
995,Not good,It's good but not better because its caps are not hard and when it is coming after few days it was working stop it's god grace that it was working properly but I still afraid of that product.,2
996,Slightly disappointed,Low speed moter.,2
997,Bad quality,Bad,2
998,Moderate,Very small jars,2
999,Expected a better product,K product,2
1000,Bad quality,"Not worth of this price...

Totally disappointed

All plastic material used...Speed Controllers are always not working properly..

Pls don't Buy",2
1001,Bad quality,It's making a sound just like some screw in it's main body and moreover it's very irritating to open/close it's lids.,2
1002,Slightly disappointed,It is a small and,2
1003,Bad quality,Quality is average,2
1004,Expected a better product,Product material average,2
1005,Expected a better product,Not powerful. Not worthy,2
1006,Not good,"× It is less than an average product not recommend for family. Can be used for bachelor's with less kitchen activities.

× Too much noise while operating.

× Small jar is just for name sake. It won't grind anything.",2
1007,Bad quality,Coconut is not grinding nicely. Lid is very bad quality.,2
1008,Expected a better product,Bed quallity,2
1009,Could be way better,Very worst product I brought from Flip...I received damaged product and I gave replacement of the product... Again I received the damaged product..after that only I decided that never to purchase home appliances from flip ...,2
1010,Slightly disappointed,Nice ok,2
1011,Moderate,It works one month only.. Other wise burning,2
1012,Could be way better,Quality isu,2
1013,Expected a better product,One big problem in small jar when some mala are granding the water come out this one is big problem,2
1014,Slightly disappointed,"Flipkart very bad experience in my life
I am receiving damaged product 10 days later but not received replacement product",2
1015,Moderate,Makes noise and doesn't grind spices well,2
1016,Not good,There some noise getting,2
1017,Expected a better product,Small size low qulity product,2
1018,Could be way better,Jar leakage problem,2
1019,Could be way better,"First I got damaged product in return I got scratched product
Poor quality plug wire, if voltage get fluctuated it may get burnt it is like a mobile charger wire
Buying this brand we can go for local brand in local shop
I think it's a good brand but experienced worst experience from this",2
1020,Not good,Performance is not bd. But the black color is dull.,2
1021,Slightly disappointed,"Jar is waste, design also bad , am not used am buying almost 1week back , jar very wrost don't buy, am purchasing 1350/- that amount also waste ,product is bad quality bad",2
1022,Could be way better,"Very bad product
Don't go for this product anymore.
Very bad",2
1023,Slightly disappointed,Heavy sound Blade not sharp,2
1024,Moderate,Bad,2
1025,Slightly disappointed,Defective item,2
1026,Slightly disappointed,Slow working,2
1027,Expected a better product,Not smiling sound,2
1028,Moderate,This Product fully damage condition,2
1029,Could be way better,"Not much impress. When it was working, plastic smell comes out.",2
1030,Not good,worst product don't buy,2
1031,Moderate,Ok,2
1032,Bad quality,"Jar are very small..
And build quality also",2
1033,Expected a better product,This is not a good product,2
1034,Moderate,Product is good but jar cup not pit 1or2 damaged product is just below average,2
1035,Slightly disappointed,Defective item,2
1036,Slightly disappointed,Slow working,2
1037,Expected a better product,Not smiling sound,2
1038,Moderate,This Product fully damage condition,2
1039,Could be way better,"Not much impress. When it was working, plastic smell comes out.",2
1040,Not good,worst product don't buy,2
1041,Moderate,Ok,2
1042,Bad quality,"Jar are very small..
And build quality also",2
1043,Expected a better product,This is not a good product,2
1044,Moderate,Product is good but jar cup not pit 1or2 damaged product is just below average,2
1045,Not good,I didn't expect this poor quality from butterfly,2
1046,Expected a better product,"Verry bad product
Poor material",2
1047,Moderate,This very bad product every one no parches,2
1048,Slightly disappointed,Ok good,2
1049,Expected a better product,Quality of the product is not up to the Mark... It better to buy prestige .....I had good faith on butterfly brand..,2
1050,Bad quality,"Burning smell while using mixer
Quite unhappy with it",2
1051,Expected a better product,Ok,2
1052,Expected a better product,Its nic but product is damage,2
1053,Bad quality,Plug wire is very thin,2
1054,Could be way better,slity ok,2
1055,Could be way better,Only display 500w motor but inside 300w motor . Very very cheating,2
1056,Slightly disappointed,Moter is very low quality I used only 5 days,2
1057,Expected a better product,Small jar is always leaking at the time of wet mixing,2
1058,Not good,Bad product,2
1059,Could be way better,Poor quality,2
1060,Bad quality,Just okk,2
1061,Could be way better,Plastic quality not good,2
1062,Expected a better product,Ok,2
1063,Expected a better product,"Material issue problem
Motor damage & not fitting available mixer grinder butterflyIndia
But problem. Policy fail
Please sir help",2
1064,Not good,"Average product.Jars are very small.
Jars cape are made with low quality plastic.
High sound",2
1065,Expected a better product,Delicate iteam,2
1066,Expected a better product,Average,2
1067,Expected a better product,1 St time product missing. 2nd time motor issue..,2
1068,Bad quality,Within few months the mixer's part broken. The one will rotate if we on the machine.,2
1069,Not good,Very worst,2
1070,Could be way better,Waste bad quality,2
1071,Not good,Bad quality don't buy please,2
1072,Expected a better product,Very bad mixed with very high sound,2
1073,Slightly disappointed,‍‌‌ nice mixer but light weight and lot of sound while grinding,2
1074,Expected a better product,Damage products... Don't bye this,2
1075,Expected a better product,Sound is more,2
1076,Moderate,Got repair in single month,2
1077,Bad quality,Switch button damaged,2
1078,Slightly disappointed,OK mixer heifer quality wise not strong,2
1079,Could be way better,Its totally bad item and working only one week,2
1080,Could be way better,Superrrr,2
1081,Moderate,It's cap was very bad..,2
1082,Not good,Very noisy. Average product,2
1083,Slightly disappointed,No quality,2
1084,Moderate,Body is so cheap . Not acceptable ..,2
1085,Could be way better,Not gd for grinding,2
1086,Not good,Not recommended at all,2
1087,Moderate,Not like this,2
1088,Expected a better product,"The quality of this product is very bad because due to broken all their inner machinery , so according to me this product is very bad.",2
1089,Not good,Waste of money,2
1090,Could be way better,"This replacement for defective one, seems old one craches in body",2
1091,Expected a better product,Lid is opening out when it runs .so I m not happy with this product,2
1092,Moderate,Waste product ....,2
1093,Slightly disappointed,not comfortable vibration and noise product not good i am not recommend this,2
1094,Bad quality,Very bad product,2
1095,Moderate,I receive broken damage products,2
1096,Slightly disappointed,Worst product,2
1097,Expected a better product,Jar lids not good... Not Good product,2
1098,Not good,"I have two time purchase this product but both time i
have received damage product",2
1099,Could be way better,"I am satisfaction this product, I used 1 month, not quality for above product",2
1100,Moderate,"Big jar spills juice, i got defective mixer then git replacement",2
1101,Not good,"Don't buy damage product will come, money waste",2
1102,Moderate,Bad,2
1103,Moderate,2 time damage mixer grinder received me,2
1104,Could be way better,Butterfly shouldn't sell products like these...u r brand is at stake...can't even mix chutney properly ..forget masalas,2
1105,Bad quality,"Very bad , quality is not good , very disappointed",2
1106,Bad quality,Low quality of cutting blades,2
1107,Expected a better product,Worrest product,2
1108,Not good,Damage product I received,2
1109,Bad quality,Blades were not sharpen ...they are too thick....small small things are not getting grinded,2
1110,Could be way better,"Please don't buy this product it's totally waste and manufacturing quality is very bad and poor

Am completely disappointed",2
1111,Could be way better,Received a damaged product and there is no refund option also exchange gets cancelled after day!,2
1112,Expected a better product,Worst product u sending broken product its not good,2
1113,Expected a better product,One jar is damaged,2
1114,Slightly disappointed,Good but can't be recommended,2
1115,Could be way better,Very bad quality after 15days use it has a lot of mistake,2
1116,Expected a better product,Bad product,2
1117,Slightly disappointed,The product was not good,2
1118,Moderate,bad product please not give this product,2
1119,Bad quality,Worst product in one round it break,2
1120,Expected a better product,This item very bad not working my money is loss,2
1121,Bad quality,Butterfly very bad product,2
1122,Bad quality,Does the job but very noisy,2
1123,Slightly disappointed,"One jar no of inside box ,",2
1124,Bad quality,Mixi was over loading even for small amounts.Heat dissipated from mixer is also high.,2
1125,Bad quality,This product is very cheap & price is high,2
1126,Moderate,Iockel product is not good,2
1127,Slightly disappointed,Not as expected,2
1128,Could be way better,Very bad product,2
1129,Bad quality,It produce the motor burst smell when the grinder is working its worthless,2
1130,Expected a better product,Total damaged product and not work properly don't buy,2
1131,Moderate,"Local delhi made product. Not a product from butterfly. As I searched the same in brand website and shops too I didn't get the same.
Do not recommend at all.
Very much disappointed with flipkart as it's a ingenuine product.
Return not available.",2
1132,Slightly disappointed,While using some heating smell is coming,2
1133,Could be way better,Quality is not good,2
1134,Slightly disappointed,Very bad product return product,2
1135,Not good,Quality too poor,2
1136,Slightly disappointed,Poor plastic.,2
1137,Not good,Worst,2
1138,Slightly disappointed,Very very bad quality,2
1139,Not good,"Motor no running, motor ... problem..",2
1140,Could be way better,Not bad,2
1141,Could be way better,"Product might be good, but I got damaged piece.i got my money back.. whole process took a month...bit disappointment..",2
1142,Bad quality,Product was good but on product branding was inappropriate....... Butterfly is good brand I never expected this thing...,2
1143,Bad quality,Recieved damage product,2
1144,Slightly disappointed,Cheap motar&cheap plastic body metal. West product,2
1145,Moderate,Parts are fully damaged inside very disappointed.dnt buy it .,2
1146,Bad quality,The product was damaged inside the product the screws are moving,2
1147,Moderate,Worst product,2
1148,Moderate,Very worst product mixie is not working please exchange or return the product,2
1149,Not good,Waste product dont buy it,2
1150,Not good,Damaged products send 2 times,2
1151,Slightly disappointed,Poor loading mechine,2
