,Short,Long,Rating
1236,Value-for-money,"Good one with best price, but the BP monitor is not that much accurate, SPO2 nd HRt is accurate compared with medical divice.",4
1237,Value-for-money,"I received watch on 28 April.
Watch came with charger, warranty card,boat sticker.
It was well packed,in good condition.
Look wise it's looks good.
Display is good n clear even under sunlight.
Belt won't very very best quality but it's very decent n acceptable one light weight we can change if needed.
Watch tracks steps with difference of +- 10 steps when crosschecked manually counting n with my old lenovo hw01 band.
Spo2 it reads with very well being a surgeon I checked with our standard O2 monitor which showed almost correct value with sometime difference of +-2 percent which is definitely acceptable.
Heart rate checks correctly again cross checked with our heart rate monitor .
Blood pressure can't comment how it checks
It gives value around my actual blood pressure but
I will go for actual spygmomanometer.
It displays incoming call n notification if bluetooth is on n location is on all time when used with app.
All 4 stars for watch
Now
App
Which is where problem starts
Sync it with watch all time
App will consider your
previous or 1st activity of a day as base activity n every time watch get sync with app it will adjust your steps to previous activity n decreases the number of steps.
If your goal is 15000
Watch n app will set goal to 8000steps . n steps decreased accordingly then same thing repeats when next sync happens

After using for 8 days got a solution for it
Sync the watch only once in night before sleep n app retains that activity properly
But side effects of which is you have to avoid syncing watch whole day so can't check app for activity but can see watch for activity .
You won't get notifications because watch is not connected whole time with mobile app
Watch is fantastic but app is a crapp.
Hope boat gets it app updated well to avoid PPL not buying watch bec of app
I gave 4* coz watch is awesome n I don't need full time notification .

We can change face of watch from face downloaded in app
Or our gallery pic.

Battery on 8th day of continious use still 36% remaining so for me good battery .
May be less if app is sync all time.
Cost is cheap compared to other watches with similar features.
With good accuracy in steps spo2 heart rate
Display. Multiple sports mode it's good buy with a hope boat
Improves there app too",4
1238,Nice product,The product is very good. Value for money. Only issue is there is no feature of sleep monitor.The product description says we can monitor the sleep and the corresponding app also has the seperate column to sleep monitor reading but the the watch doesn't track the sleep activities and no data is shown for sleep. Other than that all features are very good and percentage of error is negligible. So for 2.5K you can buy. Compared to boat smart watch and noise pro 2 smart watch(3K) both are same size but noise smart watch doesn't have spo2 feature and blood pressure feature. These 2 features are extra add ons in boat with cheaper price.,4
1239,Very Good,"Value for money , nice smart watch , looks awesome 👍👍",4
1240,Value-for-money,Not bad,4
1241,Very Good,It's very beautiful and authentic product it's charging time is very less and also give 7-8 days battery backup.,4
1242,Worth the money,Awesome,4
1243,Good quality product,"I got this product today only.. so cannot write review on basis of performance.. but with the price it's a bang on product.. now it doesn't support third party applications, which is a negetive, but allover it's a good thing according to the price..",4
1244,Nice product,Love it❤,4
1245,Delightful,"Best watch , I bought for 1999 ,don't give more money wait for sale , don't even give 2499 ,display is little bit small ,over all best watch for under 2k",4
1246,Wonderful,Looking stunning ... Luv thiswatch 😍,4
1247,Wonderful,Good working,4
1248,Really Nice,Design is good and battery backup is excellent ☺️👍 worth the price,4
1249,Good quality product,Its nice ...,4
1250,Pretty good,Good watch at this price,4
1251,Really Nice,All ok... But reduced 1 star because blood pressure monitoring is not perfect and O2 level also. I calliberated with actual measuring devices.,4
1252,Worth the money,"Everything is good, unless activity tracking.",4
1253,Delightful,"Good Product 👍👍
Go for it",4
1254,Delightful,Its realy a good product,4
1255,Nice product,Nice 👍,4
1256,Nice product,"Nice watch
..I love this",4
1257,Worth the money,I using it from last 14 days... Battery is superb... Active heart rate monitor is very useful in daily lifestyle. Spo2 work very well and i doubt on BP sensor bit its ok,4
1258,Really Nice,Nice product,4
1259,Very Good,verry good very nice,4
1260,Really Nice,Good,4
1261,Very Good,Good watch in less price,4
1262,Pretty good,"After using 3 months i m writing this review
Cons:

It is a good product by Boat. Some big issues are also there. My watch going restart again and again when i open their App. Because when it start to synchronize the watch is switching off and then on automatically. I think it is the main issue that must be solve. Another issue is i noticed that whenever this watch arriving in sale after that boat is giving you new clock styles which is still low in amount so why boat not giving or updating new style after certain time. SpO2 sensor is not giving proper reading though, so please keep in mind that don't think this results are actual or don't take results in real time. If you have doubt about oxygen level please go to nearby clinic and go through treatment. Stay safe.",4
1263,Nice product,Nyc product,4
1264,Very Good,Nice product but sometimes it shows wrong blood pressure.,4
1265,Worth the money,u can't set vibration pattern for any call or msg,4
1266,Wonderful,Cheap and Best,4
1267,Delightful,Very good product nice,4
1268,Very Good,Good watch but screen could be bigger,4
1269,Worth the money,Nice watch,4
1270,Really Nice,Good,4
1271,Very Good,Good watch in less price,4
1272,Pretty good,"After using 3 months i m writing this review
Cons:

It is a good product by Boat. Some big issues are also there. My watch going restart again and again when i open their App. Because when it start to synchronize the watch is switching off and then on automatically. I think it is the main issue that must be solve. Another issue is i noticed that whenever this watch arriving in sale after that boat is giving you new clock styles which is still low in amount so why boat not giving or updating new style after certain time. SpO2 sensor is not giving proper reading though, so please keep in mind that don't think this results are actual or don't take results in real time. If you have doubt about oxygen level please go to nearby clinic and go through treatment. Stay safe.",4
1273,Nice product,Nyc product,4
1274,Very Good,Nice product but sometimes it shows wrong blood pressure.,4
1275,Worth the money,u can't set vibration pattern for any call or msg,4
1276,Wonderful,Cheap and Best,4
1277,Delightful,Very good product nice,4
1278,Very Good,Good watch but screen could be bigger,4
1279,Worth the money,Nice watch,4
1280,Really Nice,"As expected
Budget smartwatch
Battery will drain in 4-5 if heavily used
HRM,spo²,Bld pressure (only for reference)
Every other feature is awesome
Premium look
Boat pro gear application need lot of modification",4
1281,Wonderful,Good one very nice,4
1282,Good choice,"I am writing this review after using it for 1 month..
Best watch for regular day to day use..
For offers i got it for Rs 1999/- which was great deal..",4
1283,Worth the money,Nice one 👌.।। Thanks❤,4
1284,Wonderful,Good product m satisfied with it....,4
1285,Really Nice,Good in 2000 price,4
1286,Very Good,Nice Product,4
1287,Nice product,10days battery. 98% accurate information,4
1288,Pretty good,"Everything is working fine because I didn't update firmware.
Bluetooth connection 5/5.
Music control 5/5 works very well
Call notification 4/5
Battery Backup 5/5 more than 5 days
Phone finder 5/5
Alarm and stopwatch 4/5
Watch faces few 1/5
Activity Tracking 4/5
Wrist wake sensor lags 2/5
Display timing 2/5 Display turn off within seconds so difficult to wait for readings. You need to touch screen to prevent display off otherwise need to restart readings again.
Build quality and design 3/5 i didn't found metal. Full of plastic.
Look like kids toy watch. Overall value for money below 2500. Made in China. I don't know about the accuracy of blood oxygen and pressure. Found many users complaining about watch os and app connectivity so I decided not to update.",4
1289,Worth the money,"Good Product
I am Happy..😍☺️",4
1290,Value-for-money,Price drop after purchasing very bad i bought in 2999 and now after buy price shows 1999,4
1291,Very Good,Beautiful watch must buy,4
1292,Delightful,30% time it's not tracking properly,4
1293,Good choice,"This watch is value for money, I got for 1899.

Please add more Dial, existing dial are not upto the mark

Please update your boat progear app, it will not stand anywhere compare to other smartwatch app.",4
1294,Good choice,Nice,4
1295,Good choice,This watch is amazing 😍,4
1296,Worth the money,Nyc watch at this price 🤗🤗🤗 just love this watch ❤️,4
1297,Good quality product,Best Watch for Rupes 2k,4
1298,Worth the money,Good,4
1299,Nice product,value for money,4
1300,Value-for-money,"Nice watch but display clarity is worst... MRP of 5,999/- ....comparing to amount not much reached the level.... But stylish",4
1301,Very Good,An very good product,4
1302,Value-for-money,"Super product...looks like apple..specs is ultimately good, But display is too short..",4
1303,Good quality product,Good product,4
1304,Nice product,Nyc,4
1305,Good quality product,Simply good,4
1306,Value-for-money,Mm gud choice 4star rate,4
1307,Pretty good,Nice but screen size is small..,4
1308,Pretty good,Nice products 👍👍,4
1309,Very Good,Watch was very nice..,4
1310,Nice product,"Nice watch, weight is too much less compare to others",4
1311,Wonderful,Good watch,4
1312,Good choice,"Good enough for the price 1999.
Dont buy if the price is more than 1999",4
1313,Value-for-money,Nice watch must watch,4
1314,Good choice,"If you are looking it for BP monitoring, dont buy it , readings are wrong. Otherwise very good",4
1315,Really Nice,The blood pressure and spo2 function dosent work properly. If u r buying mainly for those i would recommend to buy another watch,4
1316,Good quality product,Sensors not really giving real figures. Step counter counts about 100 even if u walk upstairs 20 steps. These require to be fixed. Rest the battery and design is awesome. Can buy for relative figures but not actual.,4
1317,Really Nice,"Good value for money.
SPO2 also there.
All calculations are doing perfect, I have compared with oximeter",4
1318,Really Nice,It's a good product,4
1319,Wonderful,Good,4
1320,Wonderful,At this price it's really worth buying a smartwatch atleast better than fitness bands,4
1321,Value-for-money,"Review after 10 days of use 🤗🤗🤗
Battery backup is good less than 5 days 😍
there are some scratches on my watch, then I can not say that it is Scratch proof 😱
Heart rate sensor is good working 🔥😍
Water proof i haven't tried yet🤐
Display is good🤟
Calls and MSG notifications sometimes don't work🥺
Lift wrist screen sense is good working 👍",4
1322,Good choice,"Watch is absolutely good for the price heart rate monitoring is perfect.
Overall good performance",4
1323,Delightful,Display size is small,4
1324,Good choice,Good,4
1325,Really Nice,Good quality...❤️😘,4
1326,Value-for-money,I got it for 1999.. the features are cool..it has a issue regarding app synchronisation..I hope brand will rectify this soon,4
1327,Pretty good,Its good but vibration not continues its good j can go for ot in this price stylish watch,4
1328,Delightful,Good in this price.,4
1329,Worth the money,"Good quality ☺️
good battery life 🙂
Good product 👍
Good performance 🙂",4
1330,Wonderful,At this price it's really worth buying a smartwatch atleast better than fitness bands,4
1331,Value-for-money,"Review after 10 days of use 🤗🤗🤗
Battery backup is good less than 5 days 😍
there are some scratches on my watch, then I can not say that it is Scratch proof 😱
Heart rate sensor is good working 🔥😍
Water proof i haven't tried yet🤐
Display is good🤟
Calls and MSG notifications sometimes don't work🥺
Lift wrist screen sense is good working 👍",4
1332,Good choice,"Watch is absolutely good for the price heart rate monitoring is perfect.
Overall good performance",4
1333,Delightful,Display size is small,4
1334,Good choice,Good,4
1335,Really Nice,Good quality...❤️😘,4
1336,Value-for-money,I got it for 1999.. the features are cool..it has a issue regarding app synchronisation..I hope brand will rectify this soon,4
1337,Pretty good,Its good but vibration not continues its good j can go for ot in this price stylish watch,4
1338,Delightful,Good in this price.,4
1339,Worth the money,"Good quality ☺️
good battery life 🙂
Good product 👍
Good performance 🙂",4
1340,Very Good,Good.,4
1341,Value-for-money,"Nice watch
Battery life was good
Modes are awesome
Display is also well..
Nice looking
But the only problem is the activity tracking( accuracy is low.. The BP and and heart rate is not accurate..)
Overall its a nice product",4
1342,Delightful,"Review it after useing a week..
The battery life is outstanding.the music control, notification service is good but not satisfied with the activity tracking it.If you want to buy it for activity tracking don't buy it otherwise it is Good..",4
1343,Value-for-money,"Everything Is Fine
Accurate Tracking of every Activity; Available with Many Features; Best In it's Segment*; Good Design
But....The Problem is --
It's Software - Well it's software is user-friendly but sometimes while syncing it's activity data with mobile it get crashed and auto restart the watch. The only solution I found till now is to reset the device :-( . Which sometimes annoys me a lot (This happens every 20 after reset)
I hope boat solve this problem as soon as possible. Behave of this you can consider this problem. I will surely mention if this problem get resolved",4
1344,Worth the money,Good one.,4
1345,Good quality product,I love this product,4
1346,Wonderful,"Not as good as I Expect
But good to use",4
1347,Nice product,"The watch is perfect but the issue is with their app. Everytime you reconnect with your app, the watch gets reset to 0. That is whatever activity you have done will go to 0. It will show as if you haven't done any activity all day. That is the only hectic thing other than that the watch is perfect it gives everything accurately. Go for it but I wont suggest their app.",4
1348,Pretty good,Nice watch at low price. Liked it.,4
1349,Very Good,Superb,4
1350,Very Good,Good.,4
1351,Value-for-money,"Nice watch
Battery life was good
Modes are awesome
Display is also well..
Nice looking
But the only problem is the activity tracking( accuracy is low.. The BP and and heart rate is not accurate..)
Overall its a nice product",4
1352,Delightful,"Review it after useing a week..
The battery life is outstanding.the music control, notification service is good but not satisfied with the activity tracking it.If you want to buy it for activity tracking don't buy it otherwise it is Good..",4
1353,Value-for-money,"Everything Is Fine
Accurate Tracking of every Activity; Available with Many Features; Best In it's Segment*; Good Design
But....The Problem is --
It's Software - Well it's software is user-friendly but sometimes while syncing it's activity data with mobile it get crashed and auto restart the watch. The only solution I found till now is to reset the device :-( . Which sometimes annoys me a lot (This happens every 20 after reset)
I hope boat solve this problem as soon as possible. Behave of this you can consider this problem. I will surely mention if this problem get resolved",4
1354,Worth the money,Good one.,4
1355,Good quality product,I love this product,4
1356,Wonderful,"Not as good as I Expect
But good to use",4
1357,Nice product,"The watch is perfect but the issue is with their app. Everytime you reconnect with your app, the watch gets reset to 0. That is whatever activity you have done will go to 0. It will show as if you haven't done any activity all day. That is the only hectic thing other than that the watch is perfect it gives everything accurately. Go for it but I wont suggest their app.",4
1358,Pretty good,Nice watch at low price. Liked it.,4
1359,Very Good,Superb,4
1360,Wonderful,Awesome product,4
1361,Delightful,Smart watch,4
1362,Very Good,Good watch in this price,4
1363,Nice product,"Good product but when I follow the process of registration for warranty their is no reply or not any proof given by boat company that my watch is registered.
Plz solve this problem....",4
1364,Nice product,"Its not to be togood
Its only good",4
1365,Wonderful,I expect big Display but tis is very small,4
1366,Good choice,Nice product super battery life I loved it ❤️,4
1367,Good choice,Seems that product is nice I like it but only one thing is that screen frame rate is low it's like lagging so I give 4 stars,4
1368,Nice product,Nice product it's ok 👍👍👍,4
1369,Nice product,Nice,4
1370,Nice product,Nice,4
1371,Good quality product,Not showing custom image area for watch face...,4
1372,Value-for-money,"For this price of range,this is the best smartwatch ever.",4
1373,Good quality product,"Excellent in design and build quality.. Battery backup is also good.. Only one bad thing i felt is Getting delay response as call notifications, whenever I'm getting calls from mobile..and one more issue is Bluetooth connections will be automatically disconnected in a time while. Hope In case that issues has been solved from some proper updates..Apart from that boat storm is good smartwatch for this price category..😍",4
1374,Wonderful,The budget smart watch worth it,4
1375,Delightful,"Build quality is good, software features not proper, very less attractive boat progearapp, features also less compare to other brand watches. Display quality need to improve",4
1376,Value-for-money,"Simple and Nice watch...
Good choice for learning....",4
1377,Really Nice,Average,4
1378,Value-for-money,Gud,4
1379,Really Nice,Good job,4
1380,Delightful,Best product,4
1381,Very Good,Nice display. Value for money.,4
1382,Very Good,Nice watch. Product is good. Main thing we need to talk about battery life running more than 10days.,4
1383,Value-for-money,Nice,4
1384,Nice product,It can be considered an entry level wearable tech. Don't expect precise outputs. For first time buyers of smartwatch it is the best option. And for me an extra point for being an Indian company.,4
1385,Nice product,Very good,4
1386,Wonderful,I get this watch only on 1999 rs so it's worthy for me. and value for money. Watch look is premium and Battery life is good but the activities control such BP monitoring is bad and rest of all things in is absolutely fine.,4
1387,Really Nice,"Nice watch of this budget
Light weight
Battery capacity 10 days",4
1388,Wonderful,Good watch,4
1389,Good choice,One word value for money in low budget,4
1390,Pretty good,Nice product in budget,4
1391,Really Nice,Nice watch 😊😊,4
1392,Good quality product,Product good but blutooth canact and disconnected every time just long distance to mobile phone and app so good.,4
1393,Good choice,Good watch,4
1394,Value for money,After lot research finally brought boat .Value for money,4
1395,Nice product,Good quality.....,4
1396,Wonderful,"Watch is awesome.
Features rich, battery life is also decent.
Only issue is the app, need a lot of improvement",4
1397,Very Good,Satisfied with the price and performance,4
1398,Pretty good,Looks good with nice features,4
1399,Pretty good,Awesome dial shape with great features @1999,4
1400,Wonderful,"Happy
But boat progare app is worst",4
1401,Value-for-money,Super nice product,4
1402,Really Nice,"Good at 2000, dnt expect much at this price range.",4
1403,Wonderful,Average,4
1404,Nice product,Good 👍,4
1405,Wonderful,"boat smart watch really very good, i compare with all smart watch all sensor r gud working nd show very gud results.....impressive look...",4
1406,Worth the money,Nice watch but gets disconnected again & again,4
1407,Delightful,Very nice with many amazing features.. thanks Flipkart 😌,4
1408,Really Nice,Good but i expect more advanced features soo this is fit watch not a smart watch,4
1409,Pretty good,Nyc watch and have good features but app was little poor,4
1410,Pretty good,Good nd value fo money,4
1411,Value-for-money,Nice😍,4
1412,Good choice,Very cool product,4
1413,Good choice,"Nice one , the blood pressure mesurmaint quite good",4
1414,Worth the money,Nice watch,4
1415,Worth the money,I am buying this watch rs-1999. So value for money. I like and Love this watch,4
1416,Worth the money,Nice but disconnected problemas,4
1417,Good quality product,Nice,4
1418,Really Nice,"Give 5 star rating
Look good
Work good.",4
1419,Value-for-money,good,4
1420,Delightful,"Good product, nice features",4
1421,Very Good,Thank u,4
1422,Very Good,Nice buy. I have not checked blood pressure accuracy but heartbeat is accurate as oxymetar shows. Not bad at this price.,4
1423,Nice product,All most average products,4
1424,Worth the money,I am buying this watch rs-1999. So value for money. I like and Love this watch,4
1425,Worth the money,Nice but disconnected problemas,4
1426,Good quality product,Nice,4
1427,Really Nice,"Give 5 star rating
Look good
Work good.",4
1428,Value-for-money,good,4
1429,Delightful,"Good product, nice features",4
1430,Very Good,Thank u,4
1431,Very Good,Nice buy. I have not checked blood pressure accuracy but heartbeat is accurate as oxymetar shows. Not bad at this price.,4
1432,Nice product,All most average products,4
1433,Good choice,My smart watch not update.,4
1434,Really Nice,Nice watch low cost best features,4
1435,Pretty good,It's doesn't calculate accurately,4
1436,Good quality product,Best watch in this price,4
1437,Worth the money,good,4
1438,Delightful,Good product,4
1439,Pretty good,Nice product value for money,4
1440,Good quality product,"In this budget, it is a nice product to buy.",4
1441,Pretty good,Good,4
1442,Good quality product,Value For Money,4
1443,Affordable one...,Looks great on hands...Price is ok ok bt it could be quite less...and giving 4 stars only is becuz of the screen....really the screen must be large,4
1444,Good choice,Good,4
1445,Value-for-money,Nice watch i love it..But prise is high this watch prise 1999 Flipkart sell 2999,4
1446,Nice product,Good,4
1447,Pretty good,Nice,4
1448,Delightful,Watch is good. Value for money at this price. But boat app is a worst one.,4
1449,Good quality product,Nice product and reasonable price,4
1450,Pretty good,"Value for money

Heart rate and Tracking works responsively

Some times the call notification do not works (probably bluetooth issue on my phone)",4
1451,Good quality product,Nice product at this price got it at just rs 1550.,4
1452,Pretty good,Nice,4
1453,Nice product,boAt storm watch is very nice. Display os little bit small but work very fine.,4
1454,Good quality product,Nice product for the value of money,4
1455,Worth the money,Goood one. Gooo for it .😁😁,4
1456,Value-for-money,Good product❤️,4
1457,Really Nice,Not bad,4
1458,Value-for-money,Everything is OK but I want More features,4
1459,Delightful,Good,4
1460,Delightful,It's osm 👌👌,4
1461,Value-for-money,Good one...thanks flipkart,4
1462,Very Good,just okay,4
1463,Wonderful,Good,4
1464,Nice product,"Value for money. Battery backup is good, Atlist u can buy for smart watch. But call receiving or call mute features are not available in this smart watch.",4
1465,Value-for-money,Nice,4
1466,Nice product,Excellent 👌👌,4
1467,Good choice,Good,4
1468,Really Nice,Awesome display. But the dial is not large enough. Apart from that each feature working as expected.,4
1469,Wonderful,"I bought this one for 2000(1999) .it was very much value for money. It has several features. All essential features are there.
Only problem I found is the size of the dial.",4
1470,Pretty good,The watch is worth for money.but I am bit disappointed with display.calorie tracking seems to be over valued a bit.but overall it's nice,4
1471,Good quality product,Good product 😍😍,4
1472,Really Nice,Good watch at reasonable price,4
1473,Good quality product,"Very expensive watch,,btt very very amazing",4
1474,Worth the money,Design is good .while seeing features is not upto the honor band .there are only three display style available,4
1475,Very Good,Delivery is good and delivery boy is good behaviour,4
1476,Worth the money,Nice looking and value for money,4
1477,Worth the money,Good,4
1478,Worth the money,Good battery back up in normal uses . Watch dial is small. Overall nice product in this price range.,4
1479,Delightful,"I'm writing this review after using 3-4 months, the battery capacity of this watch is really very good and the display is also very attractive. You can move ahead if u r looking for a smart watch with minimum price. Value of money",4
1480,Pretty good,"Moderate, feature are not working properly",4
1481,Value-for-money,Nice 🙂,4
1482,Good choice,Perfect nycc watch ⌚👌👌,4
1483,Good quality product,Superb,4
1484,Value-for-money,battery capacity is good nice look,4
1485,Nice product,"Connectivity is very poor, some times is not working properly, but worth of money product. you can buy this item",4
1486,Pretty good,It is vey nice ..I loved it ..this is a very nice product really value for money,4
1487,Boat Strom is Real Strom In this price segment.,after using three days I'm writing this review pretty good product in this price segment. ProGear app also works good and good thing is not mandatory to sign up with app.. if display lock features is provided then it will be good let see in next update they may add.,4
1488,Nice product,Good,4
1489,Wonderful,10 days battery life easily. Nice product. Review after 11 days use. Sweat resistance. You can go for it. Independent sale is the best time to buy it. Enjoy it.,4
1490,Wonderful,Good product,4
1491,Good quality product,fully satisfied,4
1492,Worth the money,Glass must be protected by tamper ect. Other wise..,4
1493,Really Nice,Good👍,4
1494,Good choice,Good,4
1495,Worth the money,It's pretty good 👍,4
1496,Worth the money,It's good for this price but for activity tracking it's not too good otherwise it's awasome,4
1497,Good quality product,Pro quality,4
1498,Really Nice,Good quality,4
1499,Really Nice,Super smart,4
1500,Very Good,Excellent product with great design and bulit quality.,4
1501,Good quality product,Its Really awesome 😍😍,4
1502,Wonderful,Super nice😍 & thanks😊,4
1503,Worth the money,Ok,4
1504,Good quality product,Good watch,4
1505,Good choice,Good .. dile is small,4
1506,Pretty good,Nice,4
1507,Nice product,"Nyc products, battery backup 5 day near about.",4
1508,Nice product,This product is good ❤️,4
1509,Value-for-money,its good vut get the boat xtend guys,4
1510,Good choice,"this is my 1 week review after purchase of this boat smart watch, apart from activity everything looks fine , some more reviews I may update, after few weeks.",4
1511,Worth the money,Good,4
1512,Delightful,It is a good itom,4
1513,Pretty good,Watch is good but when we always connected our watch to the phone battery life gives 6 or 7 design is not good but watch is good must buy it,4
1514,Good quality product,Nice watch feature and design are good and display are small but this price not any smart watch same features and looking so value for money,4
1515,Really Nice,Nice watch,4
1516,Good quality product,Good 👍,4
1517,Very Good,Average smart watch... need improvement in app and connectivity...,4
1518,Good quality product,Just like,4
1519,Pretty good,Nice looking good 👍,4
1520,Worth the money,Super,4
1521,Value-for-money,Excellent quality product with resonable price.,4
1522,Delightful,Over all good product,4
1523,Nice product,Nice but display very small,4
1524,Value-for-money,Brand product,4
1525,Pretty good,Overview that's ok,4
1526,Really Nice,Good,4
1527,Good choice,Awesome product,4
1528,Worth the money,It's looking good.,4
1529,Wonderful,Value for money,4
1530,Good quality product,It's awesome,4
1531,Good quality product,Best quality products,4
1532,Very Good,I write this review after using this smart watch a week.good product in this price.thanks flipkart,4
1533,Delightful,App support is very bad. Display clearity no as we wanted. All others things are good.,4
1534,Good choice,Okay,4
1535,Good quality product,This watch is to good but steps data and other data are erase automatically please solve the problem and the Watch is best and value of money thx,4
1536,Nice product,"This is like a band in watch form. I m just going through some cons other wise product is good. One star cut for these cons
- if we disconnect Bluetooth it will not connect automatically. It should be though. (u have to go manually)
- some time face gesture doesn't respond
- music control is ultra slow it react 2 sec later after touch. (irritating)
These r the only issue I faced personally till 3 days of use and still I have 55 percent of battery... So Battery backup is about 6 days in medium use. May be it go 7 to 8 if we do not connect it with phone. Still batteries r good. Cause it takes only 2 hrs to charge so no issue.",4
1537,Worth the money,Sensors are less accurate,4
1538,Nice product,Awesome watch,4
1539,Good choice,Good luck,4
1540,Pretty good,Okk,4
1541,Value-for-money,Very nice,4
1542,Value-for-money,Nice 😊👍,4
1543,Delightful,App support is very bad. Display clearity no as we wanted. All others things are good.,4
1544,Good choice,Okay,4
1545,Good quality product,This watch is to good but steps data and other data are erase automatically please solve the problem and the Watch is best and value of money thx,4
1546,Nice product,"This is like a band in watch form. I m just going through some cons other wise product is good. One star cut for these cons
- if we disconnect Bluetooth it will not connect automatically. It should be though. (u have to go manually)
- some time face gesture doesn't respond
- music control is ultra slow it react 2 sec later after touch. (irritating)
These r the only issue I faced personally till 3 days of use and still I have 55 percent of battery... So Battery backup is about 6 days in medium use. May be it go 7 to 8 if we do not connect it with phone. Still batteries r good. Cause it takes only 2 hrs to charge so no issue.",4
1547,Worth the money,Sensors are less accurate,4
1548,Nice product,Awesome watch,4
1549,Good choice,Good luck,4
1550,Pretty good,Okk,4
1551,Value-for-money,Very nice,4
1552,Value-for-money,Nice 😊👍,4
1553,Value-for-money,Nice products from flipkart but bp and oxigen level is not exactly show,4
1554,Delightful,Satisfied,4
1555,Really Nice,Worth for Rs.2099.,4
1556,Worth the money,It's ok but not very good,4
1557,Good choice,Very nice product,4
1558,Value-for-money,"Nice Product
Value of Money ..
😍👍",4
1559,Worth the money,"Using it for about 15 days. Quite attractive ,good battery life,good display,",4
1560,Really Nice,Perfect,4
1561,Good quality product,Good one,4
1562,Nice product,Nice,4
1563,Good choice,Nice,4
1564,Value-for-money,Nice watch,4
1565,Very Good,"Display is so small , only number will be notified on call. Price gets low in big billion days",4
1566,Wonderful,Good watch....accurate and battery backup is also lasts for 8 days,4
1567,Delightful,Nice watch,4
1568,Good quality product,Very nice watch 🙂,4
1569,Good choice,"Writing this review after 1 week of use.
Battery backup is more than decent, since the unboxing it went good for 5 straight days with 88% charge. BP and SPo2 tracking is good and trust worthy. The watch looks really great when screen is off, however variety of watch faces is limited. Boat should upgrade the cloud watch face options. Overall, at this price point, a definite winner.",4
1570,Value-for-money,Good watch,4
1571,Very Good,"This is nice product.
It has blood pressure and Heart rate monitor both available.
You can also ring the phone using this watch.
Temperature measurement is not given in this watch.",4
1572,Pretty good,Price is more than the quality,4
1573,Pretty good,Good product in this price,4
1574,Nice product,Great Product 👍🏻👍🏻,4
1575,Nice product,Nice products...,4
1576,Good quality product,Very good,4
1577,Wonderful,"I am giving this 4 stars on the basis of 5 days usage. I can change my feedback after a month of usage. Otherwise its a decent product. Flipkart provides u every possible help whenever u need for it. U cn reach them within products return policy they solve ur problem with every possible way.
For watch u have to see if battery is draining so rapidly u can ask for exchange or return refund for it. They assist u at their best.",4
1578,Nice product,this is the best watch in online for this price it's very good product,4
1579,Nice product,Very good product,4
1580,Good quality product,"Nice and comfortable Smart Watch,",4
1581,Delightful,good product value for money but is not work without GPS,4
1582,Really Nice,Superb smart watch❤️❣️❣️,4
1583,Worth the money,The kind of range products it's good,4
1584,Value-for-money,Very very good,4
1585,Pretty good,Blue boat storm💕love it💯,4
1586,Nice product,Ok,4
1587,Delightful,Excellent 😍 smart watch,4
1588,Value-for-money,Nice product and good performance,4
1589,Worth the money,Nice smart watch 👍,4
1590,Really Nice,The only drawback is display size and it's less darker in off-screen.!,4
1591,Value-for-money,"Nice but display size small,.",4
1592,Very Good,Godd....,4
1593,Really Nice,Good but slow working,4
1594,Good choice,Built quality is good with nice features but there are some exceptions like screen hang,4
1595,Really Nice,ITS LOOKING OSM👌👌,4
1596,Very Good,Nice,4
1597,Really Nice,Good product... Nice looking🤩,4
1598,Pretty good,Its a good watch for daily wear. But the quality of the dial is a bit inferior. You have to be careful as the glass can crack evem.if slightly it gets touched to hard surface,4
1599,Delightful,Nice,4
1600,Nice product,Not bad at all.,4
1601,Nice product,Cant pick the call u can only reject the call...other than that it’s good,4
1602,Good quality product,Very good product,4
1603,Worth the money,"Every thing is good except its app. Its progear application is too bad. If it connect with phone it must be run in phone backgrounds otherwise i did not receive any call or notification.
Also activity tracker is very poor reading.",4
1604,Delightful,Good looking best prize,4
1605,Worth the money,Every thing is ok except it's touch senstivity is too delicate. During screen movement some options are selected unwillingly and due to this it's battery drains very fast.,4
1606,Very Good,Good product 👍👍👍,4
1607,Nice product,Good looking 👌👌,4
1608,Good choice,Good product for good price,4
1609,Good quality product,"Nice but I need some more display setting options
And good no loss fine and in this price rage it is enough",4
1610,Value-for-money,"Nice watch. Light wight , must buy it.",4
1611,Wonderful,Packaging was not too good. Can change it. Otherwise the watch was ok. Its my day 2 of using no difficulties till now.,4
1612,Delightful,Ncy products,4
1613,Good choice,Good at this price... 1799,4
1614,Nice product,Awaresome product,4
1615,Nice product,Good,4
1616,Really Nice,Not bad & value of money 💸💰,4
1617,Good choice,everything is fine. but lookes a little small .,4
1618,Nice product,Good product,4
1619,Worth the money,"First of all in this price range no other smartwatch stands near this watch....
Delivery was within time, packing was good, watch display, design, weight , color everything is satisfying.",4
1620,Very Good,Watch is awesome in this price 😘😘😘,4
1621,Worth the money,Nice product at lowest price,4
1622,Very Good,I think it would be better to increase the display size a bit as well as pre-applied screen guard,4
1623,Good quality product,Incredible,4
1624,Very Good,Awesome watch.. Just go for it if available within 2000,4
1625,Good choice,Everything is looking too good but connectivity takes too much time. Otherwise it's good watch thin 2k range for daily use,4
1626,Really Nice,Cool,4
1627,Value-for-money,Nice,4
1628,Good choice,Awesome,4
